年,月,日,気圧,降水量,平均気温,最高気温,最低気温,平均湿度,最小湿度,平均風速,最大風速（風速）,最大風速（風向）,日照時間
1987,8,7,1005.5,6.0,27.2,31.7,23.7,78.0,58.0,1.9,3.8,東南東,5.4
1987,8,8,1007.0,27.0,27.7,29.8,25.5,86.0,75.0,1.9,4.6,南,0.0
1987,8,9,1012.3,3.0,28.0,31.8,25.3,85.0,69.0,2.2,4.2,南南東,4.0
1987,8,10,1015.9,65.5,26.1,30.8,23.1,82.0,63.0,1.5,4.1,南東,4.4
1987,8,11,1017.5,0.0,26.5,31.7,22.0,74.0,46.0,1.5,4.0,南東,10.8
1987,8,12,1017.1,0.0,27.0,31.6,22.0,72.0,54.0,1.9,4.0,南東,11.0
1987,8,13,1016.7,3.5,24.9,29.6,22.9,81.0,56.0,0.8,2.5,南,3.5
1987,8,14,1016.2,0.0,26.0,30.2,22.2,74.0,54.0,1.4,3.3,南東,7.4
1987,8,15,1016.1,0.0,27.2,32.3,22.1,70.0,49.0,1.7,4.0,南東,12.6
1987,8,16,1013.8,3.0,27.3,31.4,23.1,71.0,56.0,2.1,4.5,南東,8.8
1987,8,17,1011.8,0.5,27.9,31.8,24.5,76.0,63.0,1.7,4.6,南南東,7.5
1987,8,18,1011.9,8.0,27.4,32.0,25.1,82.0,60.0,1.1,3.6,南南東,5.9
1987,8,19,1012.1,0.0,27.6,31.6,24.1,74.0,57.0,1.6,3.7,南東,8.3
1987,8,20,1010.3,0.0,27.6,31.7,23.6,76.0,62.0,1.5,4.0,南東,8.6
1987,8,21,1009.7,0.0,27.7,31.8,24.1,75.0,59.0,1.7,4.2,南南東,7.6
1987,8,22,1010.4,0.0,28.1,32.0,25.0,76.0,62.0,1.5,3.7,南東,5.5
1987,8,23,1009.8,0.5,27.8,32.2,24.9,82.0,63.0,1.5,4.0,南南東,5.0
1987,8,24,1008.9,11.0,26.0,28.2,23.6,85.0,76.0,0.8,3.0,西,0.0
1987,8,25,1008.4,6.0,25.8,30.3,23.2,87.0,71.0,1.0,3.4,南南東,0.4
1987,8,26,1009.2,0.0,27.2,32.2,22.4,78.0,58.0,1.5,3.8,南東,8.1
1987,8,27,1009.3,0.0,27.1,31.8,23.7,80.0,65.0,1.5,3.8,南,4.1
1987,8,28,1009.2,0.0,28.0,31.9,24.2,77.0,56.0,1.5,4.1,南南東,8.9
1987,8,29,1010.7,0.0,28.6,32.7,25.2,80.0,62.0,1.9,4.4,南東,6.3
1987,8,30,1010.7,3.5,29.0,32.4,26.0,77.0,60.0,3.1,7.0,東南東,6.2
1987,8,31,1004.9,11.5,28.2,32.0,23.1,75.0,58.0,4.2,9.8,南,5.1
1987,9,1,1010.4,0.0,25.3,31.5,19.7,66.0,39.0,1.6,4.0,南東,12.0
1987,9,2,1014.1,0.0,24.5,30.3,19.5,72.0,47.0,1.7,4.2,南南東,5.0
1987,9,3,1014.8,0.0,24.7,30.7,20.3,74.0,46.0,2.0,4.4,南南東,10.5
1987,9,4,1013.1,0.0,24.0,30.2,20.0,78.0,49.0,1.8,4.8,南東,8.5
1987,9,5,1011.0,0.0,24.4,29.7,19.6,74.0,54.0,1.6,4.3,南,10.1
1987,9,6,1009.3,36.0,24.1,30.1,20.9,83.0,59.0,1.3,4.2,南東,2.6
1987,9,7,1008.0,9.0,25.3,29.4,22.3,83.0,65.0,1.4,3.2,南,0.9
1987,9,8,1009.8,22.0,25.1,29.6,22.9,92.0,72.0,1.1,3.5,南,1.5
1987,9,9,1013.1,0.0,26.7,32.4,22.6,81.0,59.0,1.7,4.8,南東,7.5
1987,9,10,1013.9,5.5,25.9,28.9,24.2,84.0,73.0,1.0,2.5,東南東,0.1
1987,9,11,1012.9,2.5,25.6,31.0,23.7,86.0,61.0,1.0,2.7,西北西,0.3
1987,9,12,1011.7,22.0,22.4,25.1,20.5,95.0,82.0,0.9,2.8,西,0.0
1987,9,13,1010.1,9.0,22.4,26.3,19.7,92.0,71.0,1.7,3.3,西南西,0.0
1987,9,14,1008.9,0.0,25.4,31.3,22.2,79.0,52.0,1.9,4.2,南,4.8
1987,9,15,1006.3,0.0,25.3,29.8,20.7,74.0,49.0,1.5,3.4,南,5.1
1987,9,16,1004.6,0.0,24.9,29.0,21.7,65.0,50.0,1.8,5.0,西北西,6.2
1987,9,17,1005.4,0.0,23.8,28.0,18.9,56.0,44.0,1.9,4.7,西北西,11.8
1987,9,18,1007.8,0.0,23.6,28.3,20.0,53.0,40.0,2.2,5.4,北,11.8
1987,9,19,1012.9,0.0,21.8,27.6,16.7,47.0,29.0,2.2,4.7,北北西,11.9
1987,9,20,1017.6,0.0,20.9,28.0,13.8,58.0,29.0,2.2,4.1,南東,11.6
1987,9,21,1020.3,0.0,22.6,29.2,15.9,68.0,47.0,1.9,3.9,南東,9.8
1987,9,22,1019.6,0.0,23.2,29.0,19.5,74.0,50.0,1.5,4.5,南東,4.7
1987,9,23,1019.1,0.0,21.7,25.3,18.7,74.0,60.0,1.3,2.7,西,0.6
1987,9,24,1013.7,50.5,20.0,23.4,18.8,97.0,62.0,1.5,5.4,東北東,0.0
1987,9,25,1009.9,0.0,23.5,28.3,18.8,81.0,55.0,1.4,3.5,南南東,8.0
1987,9,26,1011.8,0.0,20.1,26.0,13.0,62.0,20.0,2.6,6.5,西,2.6
1987,9,27,1018.2,0.0,17.5,24.4,10.3,51.0,30.0,2.6,6.0,北北東,11.6
1987,9,28,1018.8,0.0,18.4,26.0,10.8,55.0,23.0,1.8,3.5,南南東,11.4
1987,9,29,1018.1,0.0,22.4,28.0,17.1,64.0,42.0,2.2,4.4,南南西,7.7
1987,9,30,1016.6,3.5,20.9,25.5,17.6,75.0,48.0,1.4,3.4,西,0.1
1987,10,1,1014.1,0.5,21.8,29.2,16.8,69.0,44.0,1.5,3.3,南,7.2
1987,10,2,1010.3,0.0,21.8,29.5,16.5,64.0,37.0,1.8,4.6,南東,11.0
1987,10,3,1012.4,0.0,20.7,28.5,14.3,66.0,33.0,2.0,3.8,西,10.8
1987,10,4,1018.5,0.0,20.9,26.7,14.6,69.0,47.0,1.9,4.2,南,9.9
1987,10,5,1022.7,0.5,21.4,26.3,16.2,76.0,54.0,1.0,3.4,南南東,3.6
1987,10,6,1018.9,8.0,19.9,25.0,17.4,87.0,62.0,1.3,2.9,西南西,2.6
1987,10,7,1016.7,0.0,21.7,27.8,16.5,81.0,54.0,1.7,3.9,南東,7.6
1987,10,8,1017.6,0.0,22.5,27.8,16.6,72.0,47.0,1.9,3.8,南東,9.4
1987,10,9,1019.6,0.0,22.4,28.0,18.0,69.0,35.0,1.6,4.0,南南東,9.2
1987,10,10,1019.2,0.0,21.3,26.8,17.0,74.0,52.0,1.7,4.8,南東,1.5
1987,10,11,1011.8,19.5,19.1,21.7,17.1,78.0,54.0,1.4,5.7,北北東,0.0
1987,10,12,1010.1,5.5,22.3,27.4,17.2,60.0,37.0,2.6,7.0,東北東,8.2
1987,10,13,1019.9,0.0,21.1,27.2,14.9,58.0,35.0,2.1,4.6,北北東,9.1
1987,10,14,1019.7,0.0,21.8,24.7,19.5,77.0,68.0,1.9,3.2,西,0.5
1987,10,15,1016.7,2.5,22.8,27.8,20.1,80.0,56.0,1.3,2.6,南,0.3
1987,10,16,1002.3,157.5,21.6,23.7,20.1,86.0,70.0,3.0,10.8,北,0.0
1987,10,17,1001.1,0.5,22.3,27.3,16.5,57.0,44.0,3.3,9.2,北北西,6.1
1987,10,18,1010.7,0.0,19.7,25.5,14.4,72.0,48.0,1.6,3.9,南東,8.7
1987,10,19,1010.7,3.0,18.7,24.4,13.1,59.0,31.0,2.4,7.1,西,8.6
1987,10,20,1015.8,0.0,16.2,22.8,10.8,59.0,31.0,1.4,5.6,西南西,8.0
1987,10,21,1017.6,0.0,16.4,22.5,11.9,52.0,30.0,1.7,4.3,北,10.7
1987,10,22,1020.3,0.0,16.2,22.1,9.8,62.0,26.0,1.7,4.2,南東,10.4
1987,10,23,1024.9,0.0,18.6,23.8,14.8,52.0,34.0,1.2,3.6,南,6.8
1987,10,24,1021.4,26.0,16.1,17.5,14.9,87.0,61.0,1.3,3.5,西南西,0.0
1987,10,25,1019.5,0.0,17.5,20.6,15.3,69.0,45.0,0.8,2.2,北北東,0.0
1987,10,26,1020.1,21.5,15.5,16.5,14.0,89.0,71.0,1.4,2.7,西,0.0
1987,10,27,1018.5,1.0,18.7,24.4,14.0,83.0,51.0,1.3,3.7,南東,10.3
1987,10,28,1022.1,0.0,17.6,24.4,12.5,72.0,45.0,1.6,3.2,西,10.6
1987,10,29,1022.8,0.0,18.4,24.3,12.1,74.0,56.0,1.2,2.5,南,6.8
1987,10,30,1017.5,0.0,22.0,26.9,17.5,78.0,64.0,1.1,3.2,南南東,6.8
1987,10,31,1018.0,4.5,20.5,24.7,17.1,69.0,48.0,1.8,4.5,北,7.1
1987,11,1,1023.5,0.0,18.5,21.8,16.5,66.0,57.0,1.1,2.8,西,0.8
1987,11,2,1018.9,5.0,20.2,23.7,17.1,89.0,74.0,1.3,3.1,西南西,0.1
1987,11,3,1018.0,12.0,19.5,24.1,16.6,88.0,66.0,1.2,2.7,西南西,0.3
1987,11,4,1018.8,3.5,16.3,20.6,11.8,81.0,55.0,1.2,3.0,西,0.3
1987,11,5,1018.8,0.0,12.7,19.8,8.5,63.0,29.0,2.2,6.6,西,8.4
1987,11,6,1022.4,0.0,10.8,16.5,7.3,59.0,35.0,1.3,2.9,西北西,4.5
1987,11,7,1019.2,5.5,12.1,19.1,6.0,74.0,48.0,1.4,3.1,南,7.7
1987,11,8,1018.0,0.0,12.8,19.3,8.4,63.0,27.0,1.9,4.5,北,10.1
1987,11,9,1018.7,0.0,12.5,19.5,6.5,68.0,46.0,1.7,3.3,南東,8.4
1987,11,10,1021.7,0.0,13.7,21.5,7.8,69.0,37.0,1.7,3.1,西,9.7
1987,11,11,1026.2,0.0,14.9,22.7,8.4,69.0,35.0,1.7,2.7,西,10.1
1987,11,12,1023.3,1.5,15.2,17.9,11.8,82.0,73.0,1.6,3.1,西,0.0
1987,11,13,1018.1,0.0,16.7,21.3,13.0,68.0,46.0,1.9,6.2,北,1.4
1987,11,14,1021.3,0.0,14.7,19.0,10.4,59.0,46.0,1.0,2.6,北,1.6
1987,11,15,1022.1,0.0,14.6,20.6,10.1,63.0,38.0,0.9,2.3,西南西,6.9
1987,11,16,1017.9,0.0,14.4,20.1,11.0,74.0,53.0,1.3,2.6,南東,3.8
1987,11,17,1018.9,0.0,13.7,19.4,9.4,60.0,38.0,1.7,5.0,北北西,6.0
1987,11,18,1019.9,0.0,14.3,19.0,10.3,68.0,51.0,1.2,2.9,西,3.7
1987,11,19,1015.8,0.0,14.1,20.8,8.4,65.0,37.0,1.5,4.9,東北東,7.4
1987,11,20,1017.7,0.0,13.8,20.0,7.5,67.0,41.0,1.4,3.1,南東,9.3
1987,11,21,1018.7,0.0,14.2,21.0,9.8,73.0,41.0,1.7,3.5,南東,8.5
1987,11,22,1022.9,0.0,13.1,20.9,7.7,63.0,31.0,1.7,3.0,西,9.3
1987,11,23,1018.9,1.5,12.2,14.3,10.2,87.0,68.0,1.5,2.7,西,0.0
1987,11,24,1018.1,0.0,13.4,21.4,8.8,68.0,29.0,2.4,5.2,北北東,9.4
1987,11,25,1023.7,0.0,12.1,20.1,6.3,67.0,34.0,1.6,3.1,南,9.4
1987,11,26,1023.2,2.0,12.8,20.3,6.8,78.0,45.0,1.4,2.8,西南西,5.2
1987,11,27,1015.7,15.0,14.6,15.7,12.5,94.0,84.0,1.5,3.0,西,0.0
1987,11,28,1014.1,0.0,13.1,16.7,10.1,76.0,56.0,1.0,3.4,北,0.4
1987,11,29,1021.9,0.0,10.2,13.9,6.5,61.0,43.0,1.5,3.8,北,0.1
1987,11,30,1022.2,0.0,8.8,13.4,4.4,61.0,36.0,1.3,3.7,北北東,0.2
1987,12,1,1015.7,0.0,7.1,11.9,2.8,55.0,27.0,3.0,6.7,西,5.3
1987,12,2,1018.8,0.0,4.1,10.0,0.2,58.0,31.0,2.1,5.9,西,8.0
1987,12,3,1021.9,0.0,4.8,10.6,-0.7,67.0,38.0,1.8,5.4,西,4.2
1987,12,4,1023.7,0.0,5.2,10.2,1.9,65.0,38.0,1.5,3.8,西,1.4
1987,12,5,1021.0,4.0,4.9,7.1,1.4,80.0,61.0,1.5,3.8,西,0.0
1987,12,6,1016.1,0.0,7.2,13.1,2.6,68.0,41.0,2.4,6.7,北北東,6.8
1987,12,7,1028.3,0.0,6.6,12.0,1.8,41.0,24.0,1.7,5.3,北北東,9.6
1987,12,8,1030.7,0.0,7.5,14.2,1.0,63.0,43.0,1.4,2.7,西,7.9
1987,12,9,1024.8,2.0,9.6,10.8,8.0,85.0,74.0,1.3,2.7,西,0.0
1987,12,10,1023.3,0.0,10.1,16.1,5.3,80.0,47.0,1.0,2.5,西,4.8
1987,12,11,1020.3,0.0,10.0,13.8,7.0,72.0,46.0,1.2,2.5,西,0.0
1987,12,12,1015.0,0.0,10.0,16.1,5.4,56.0,35.0,1.3,3.3,北北東,7.5
1987,12,13,1016.9,0.0,8.4,13.4,4.3,58.0,34.0,2.2,5.2,北北東,8.3
1987,12,14,1025.1,0.0,7.4,14.7,2.2,59.0,30.0,1.7,3.1,南西,9.5
1987,12,15,1022.3,0.0,8.5,14.2,3.2,63.0,41.0,1.5,2.9,西,2.0
1987,12,16,1018.2,0.0,8.8,15.3,3.0,58.0,22.0,1.2,5.5,西,4.6
1987,12,17,1025.1,0.0,6.7,14.1,0.1,55.0,29.0,2.0,5.2,北北東,9.5
1987,12,18,1028.2,0.0,7.6,14.8,2.0,69.0,45.0,1.5,3.6,南南西,8.2
1987,12,19,1025.2,0.0,8.3,16.0,2.6,66.0,32.0,1.6,3.2,南東,9.3
1987,12,20,1019.5,0.0,8.3,16.4,2.2,61.0,29.0,1.6,4.5,西,9.2
1987,12,21,1020.5,0.0,7.7,14.5,3.1,56.0,29.0,1.8,5.2,東,9.3
1987,12,22,1023.8,0.0,6.6,13.5,1.0,62.0,39.0,1.5,2.9,西,8.5
1987,12,23,1025.0,0.0,8.0,16.3,2.1,63.0,30.0,1.3,2.8,南,9.0
1987,12,24,1027.9,0.0,7.9,16.6,1.6,59.0,27.0,1.8,2.9,西,9.3
1987,12,25,1025.8,0.0,9.1,17.7,2.5,60.0,30.0,1.6,3.3,西北西,9.2
1987,12,26,1022.6,0.0,10.8,19.7,4.5,76.0,44.0,1.0,3.0,南,8.2
1987,12,27,1019.6,0.0,11.1,19.5,5.1,72.0,43.0,1.5,3.8,東,9.3
1987,12,28,1018.4,0.0,10.4,19.3,2.9,63.0,31.0,1.1,2.8,西,9.2
1987,12,29,1015.4,0.0,11.6,20.1,4.8,63.0,31.0,1.6,3.0,西北西,7.7
1987,12,30,1012.7,0.5,11.4,19.3,6.1,63.0,26.0,2.4,6.9,西,7.5
1987,12,31,1026.7,0.0,6.9,14.1,2.1,59.0,27.0,1.4,3.6,南南東,9.0
1988,1,1,1026.2,0.0,9.0,16.1,2.3,71.0,48.0,1.3,3.0,西,7.9
1988,1,2,1021.6,0.0,11.2,16.4,6.3,76.0,57.0,0.9,2.6,西北西,0.4
1988,1,3,1024.1,0.0,11.1,17.1,7.7,69.0,33.0,1.0,2.8,南南西,3.4
1988,1,4,1019.9,1.5,11.1,13.7,8.8,79.0,55.0,1.5,3.6,北,0.0
1988,1,5,1018.5,2.0,8.9,11.7,6.9,71.0,45.0,1.0,3.2,北西,0.0
1988,1,6,1022.6,0.0,7.3,13.5,3.0,38.0,19.0,1.7,4.9,東,9.5
1988,1,7,1020.0,5.0,6.9,9.2,2.5,82.0,61.0,1.6,4.1,西南西,0.0
1988,1,8,1014.5,1.5,9.7,15.5,5.1,75.0,42.0,1.5,6.0,西南西,8.0
1988,1,9,1018.0,0.0,6.8,12.5,2.5,45.0,24.0,2.6,6.7,西,8.0
1988,1,10,1024.7,0.0,3.5,8.5,-0.4,48.0,28.0,1.5,3.2,南西,9.0
1988,1,11,1027.6,0.0,2.8,9.7,-2.5,51.0,25.0,1.8,4.3,北北東,9.5
1988,1,12,1025.5,0.0,4.5,10.8,-1.2,58.0,40.0,1.3,3.5,西,1.9
1988,1,13,1025.8,0.0,6.1,14.7,-0.5,59.0,23.0,1.5,3.0,南南東,9.6
1988,1,14,1026.0,0.0,8.2,16.7,0.8,62.0,38.0,1.5,3.2,南東,9.5
1988,1,15,1019.5,1.5,9.4,12.1,5.7,87.0,68.0,1.6,2.9,西北西,0.0
1988,1,16,1017.2,0.0,10.2,17.5,5.5,73.0,32.0,1.3,4.5,西,8.0
1988,1,17,1018.0,0.0,6.8,13.5,2.0,52.0,27.0,2.3,4.7,南,7.9
1988,1,18,1021.3,0.0,5.8,11.1,0.5,50.0,29.0,1.9,5.7,北,7.1
1988,1,19,1025.0,0.0,6.2,9.8,2.1,61.0,39.0,1.0,3.3,北北東,0.1
1988,1,20,1024.0,0.0,7.4,15.0,0.9,65.0,24.0,1.7,3.7,南,9.6
1988,1,21,1014.3,28.5,8.3,12.8,3.4,83.0,63.0,2.0,8.7,西,0.0
1988,1,22,1005.6,0.0,12.7,19.2,8.3,82.0,51.0,1.5,4.0,南,3.3
1988,1,23,1005.0,0.0,6.4,13.5,1.9,41.0,24.0,4.4,7.8,西,4.1
1988,1,24,1014.9,0.0,2.3,8.1,-2.4,45.0,21.0,2.2,7.1,西,9.6
1988,1,25,1017.3,0.0,3.3,8.7,-1.8,59.0,40.0,1.1,3.9,西南西,0.9
1988,1,26,1017.8,0.0,6.7,12.7,1.5,56.0,31.0,1.0,4.0,東,8.2
1988,1,27,1018.0,0.0,6.7,13.5,2.5,47.0,26.0,1.4,4.2,西南西,9.0
1988,1,28,1020.4,0.0,5.7,13.0,-0.7,57.0,35.0,1.4,3.5,南南西,4.8
1988,1,29,1016.5,0.0,9.5,18.8,3.7,57.0,21.0,1.8,6.4,西,7.0
1988,1,30,1018.4,0.0,8.6,15.3,2.0,54.0,30.0,1.5,4.9,南南東,7.9
1988,1,31,1016.8,0.0,6.4,10.6,2.0,48.0,29.0,1.9,6.9,北北東,7.2
1988,2,1,1018.7,0.0,5.1,11.5,-1.1,53.0,23.0,1.6,4.7,西,8.3
1988,2,2,1011.3,0.0,6.7,13.0,2.6,48.0,21.0,2.8,7.2,西,4.4
1988,2,3,1014.2,0.0,1.1,5.0,-2.3,35.0,23.0,3.4,7.7,西,10.0
1988,2,4,1018.6,0.0,2.1,8.9,-4.7,54.0,29.0,1.3,3.1,南,9.9
1988,2,5,1011.2,0.0,8.8,17.1,1.4,67.0,53.0,1.9,3.4,西,0.6
1988,2,6,1006.1,0.0,10.3,15.8,4.4,49.0,25.0,4.0,8.3,西南西,8.3
1988,2,7,1014.5,0.0,2.8,8.2,-0.9,37.0,24.0,2.2,5.0,西南西,10.1
1988,2,8,1019.1,0.0,2.7,9.7,-3.1,47.0,25.0,1.9,4.3,西南西,7.3
1988,2,9,1021.2,0.0,3.5,11.3,-2.6,48.0,20.0,1.9,5.6,西南西,7.3
1988,2,10,1023.7,0.0,4.1,9.7,-0.3,46.0,26.0,1.9,6.2,西北西,6.4
1988,2,11,1024.5,0.0,5.2,10.8,-1.1,55.0,27.0,1.9,4.3,南,7.4
1988,2,12,1020.5,0.5,7.0,13.2,1.4,70.0,35.0,1.3,4.4,南東,9.4
1988,2,13,1022.4,0.0,7.1,14.2,1.6,46.0,19.0,1.6,5.5,北,8.5
1988,2,14,1018.9,0.0,6.0,11.5,2.2,58.0,41.0,1.0,2.3,西北西,1.9
1988,2,15,1019.3,0.0,6.3,12.8,2.1,47.0,23.0,2.1,5.9,西北西,8.7
1988,2,16,1022.7,0.0,5.5,12.3,-0.6,45.0,20.0,2.4,5.7,北,10.3
1988,2,17,1021.6,0.0,6.0,11.5,2.7,45.0,27.0,2.8,6.0,西,7.3
1988,2,18,1022.4,0.0,3.7,8.9,-0.3,47.0,27.0,2.8,6.3,西,7.3
1988,2,19,1029.0,0.0,4.6,10.3,-1.3,41.0,28.0,1.5,3.7,南,10.2
1988,2,20,1026.5,0.0,7.3,12.8,0.6,44.0,21.0,1.3,3.4,南,4.4
1988,2,21,1028.6,0.0,6.8,11.0,2.6,41.0,30.0,2.4,8.3,北北東,10.5
1988,2,22,1031.4,0.0,6.3,11.4,-1.7,55.0,28.0,1.5,3.7,南東,5.3
1988,2,23,1020.6,2.0,9.8,12.9,7.1,84.0,63.0,1.0,2.5,西,0.0
1988,2,24,1021.1,0.0,11.0,17.7,7.2,51.0,28.0,1.1,4.2,西北西,6.7
1988,2,25,1024.4,0.5,10.9,16.8,5.5,46.0,27.0,1.4,4.5,南,8.7
1988,2,26,1023.0,12.5,7.1,9.0,5.3,82.0,66.0,0.6,2.3,東北東,0.0
1988,2,27,1018.5,3.5,7.2,9.0,6.1,73.0,42.0,1.5,4.5,北北東,0.0
1988,2,28,1022.5,0.0,8.6,15.0,1.7,44.0,24.0,1.1,3.7,南南西,8.7
1988,2,29,1023.0,2.0,7.0,8.6,4.3,75.0,55.0,1.5,2.8,西,0.0
1988,3,1,1013.4,9.0,10.8,13.1,8.1,93.0,82.0,1.5,4.1,西,0.0
1988,3,2,1012.9,0.0,10.2,16.8,5.7,65.0,40.0,1.4,5.0,北,1.5
1988,3,3,1016.3,0.0,6.2,12.0,1.0,43.0,27.0,2.0,6.7,北北東,5.1
1988,3,4,1024.1,0.0,4.3,10.1,-0.6,47.0,27.0,1.6,4.7,南南東,6.5
1988,3,5,1022.5,0.0,4.6,8.7,0.7,60.0,48.0,1.3,3.4,東,0.1
1988,3,6,1020.9,0.0,7.5,13.8,1.9,45.0,20.0,1.7,6.2,西南西,6.7
1988,3,7,1019.7,0.0,5.4,10.7,0.7,44.0,25.0,2.6,7.1,西,8.6
1988,3,8,1022.9,0.0,4.3,11.0,-2.2,48.0,27.0,3.1,8.3,西南西,10.7
1988,3,9,1022.6,0.0,6.4,12.7,0.7,48.0,22.0,3.1,9.0,西,11.0
1988,3,10,1026.7,0.0,7.8,15.4,0.3,54.0,32.0,1.3,4.4,南南東,8.4
1988,3,11,1019.2,68.5,9.9,16.9,3.6,70.0,44.0,1.5,3.4,西,0.6
1988,3,12,1004.5,12.5,14.0,20.2,7.6,59.0,33.0,2.5,5.9,北西,8.4
1988,3,13,1013.5,0.0,11.6,17.6,4.4,58.0,27.0,1.5,3.7,南東,10.9
1988,3,14,1008.1,29.0,12.8,14.5,10.8,80.0,62.0,1.6,3.6,西南西,0.0
1988,3,15,1007.2,0.0,12.3,16.4,6.7,57.0,34.0,3.3,6.6,北北東,7.3
1988,3,16,1020.7,0.0,7.1,10.1,2.8,36.0,26.0,2.1,6.4,北,3.1
1988,3,17,1012.1,16.5,8.0,9.7,5.3,92.0,60.0,1.6,3.2,西,0.0
1988,3,18,1013.8,0.0,9.9,15.9,6.1,65.0,36.0,1.6,5.7,北北東,6.3
1988,3,19,1019.7,0.0,10.5,17.2,3.7,57.0,25.0,1.6,3.5,西,4.1
1988,3,20,1021.8,0.0,12.5,19.3,8.0,48.0,21.0,1.5,5.5,南,7.5
1988,3,21,1017.2,16.0,10.1,11.4,7.7,88.0,70.0,2.3,3.5,西,0.0
1988,3,22,1005.1,7.0,14.5,21.0,10.4,70.0,41.0,2.4,4.8,西北西,2.4
1988,3,23,1015.4,0.0,11.3,16.6,7.2,48.0,32.0,2.2,5.3,北北東,9.0
1988,3,24,1023.0,0.0,11.5,16.8,4.2,41.0,19.0,1.5,5.6,南南東,9.9
1988,3,25,1015.2,13.5,11.1,12.3,9.4,91.0,66.0,1.7,3.5,西,0.0
1988,3,26,1009.2,26.5,11.3,14.1,9.0,73.0,45.0,1.9,5.3,北北西,4.0
1988,3,27,1018.2,0.0,9.4,14.7,4.8,44.0,26.0,2.3,5.5,北北東,8.1
1988,3,28,1019.0,11.5,9.8,16.7,3.6,61.0,23.0,2.0,5.5,北北東,5.6
1988,3,29,1012.8,2.5,11.5,15.9,5.7,60.0,31.0,3.1,7.5,北北東,2.8
1988,3,30,1014.9,4.5,9.8,11.7,8.1,54.0,29.0,1.6,4.4,北,0.0
1988,3,31,1019.1,0.5,12.2,17.5,7.5,60.0,40.0,1.8,4.5,南東,9.5
1988,4,1,1020.8,0.0,12.3,16.9,6.1,65.0,51.0,1.6,4.3,南南東,5.8
1988,4,2,1016.9,13.5,12.3,14.6,10.8,89.0,74.0,1.0,2.3,北西,0.0
1988,4,3,1014.1,0.0,15.5,22.3,9.7,65.0,40.0,2.0,5.1,南,10.3
1988,4,4,1016.1,0.0,13.2,18.0,10.5,65.0,41.0,1.7,4.1,東南東,0.0
1988,4,5,1017.9,0.0,14.6,20.2,7.5,69.0,48.0,2.2,4.5,南東,7.5
1988,4,6,1017.4,0.0,15.6,20.4,11.2,51.0,32.0,2.3,5.0,北,8.6
1988,4,7,1013.5,28.5,10.6,14.2,8.6,83.0,50.0,1.5,3.1,西南西,0.0
1988,4,8,1013.4,0.0,10.5,14.8,6.8,54.0,40.0,2.6,6.1,北北東,9.4
1988,4,9,1023.5,0.0,10.6,17.7,3.9,41.0,14.0,2.2,6.2,北北東,12.1
1988,4,10,1028.0,0.0,11.5,18.1,3.7,50.0,28.0,2.3,5.0,南南東,10.2
1988,4,11,1030.3,0.0,13.8,19.9,5.9,58.0,32.0,2.0,4.3,南南東,9.3
1988,4,12,1023.8,91.0,16.0,18.7,12.5,75.0,49.0,3.1,6.0,南,0.0
1988,4,13,1012.1,116.5,17.9,23.6,11.1,68.0,37.0,1.9,4.1,南,7.2
1988,4,14,1013.1,0.0,15.0,23.3,8.6,40.0,15.0,3.2,8.1,西,10.9
1988,4,15,1020.0,0.0,13.4,20.1,5.8,51.0,29.0,2.1,4.5,南東,11.8
1988,4,16,1024.7,0.0,14.3,21.6,7.0,59.0,23.0,2.0,4.4,南南東,7.2
1988,4,17,1024.0,0.5,16.1,21.3,11.2,64.0,38.0,2.2,4.5,南,5.6
1988,4,18,1007.6,103.5,14.2,16.2,10.7,83.0,47.0,2.5,9.1,東南東,0.0
1988,4,19,1007.4,0.0,14.4,20.3,6.9,55.0,27.0,2.1,4.9,南南東,11.1
1988,4,20,1010.2,0.0,17.2,23.8,9.9,68.0,45.0,1.8,3.2,南,4.6
1988,4,21,1008.6,0.5,17.3,21.9,14.6,85.0,67.0,1.6,3.5,南,0.0
1988,4,22,1006.6,0.0,16.3,21.2,13.1,59.0,32.0,2.5,5.1,北,2.8
1988,4,23,1007.5,0.0,13.4,18.9,8.5,40.0,19.0,2.2,6.8,西,8.2
1988,4,24,1009.5,0.5,13.4,20.1,7.4,54.0,24.0,2.6,5.7,西北西,10.9
1988,4,25,1018.1,0.0,14.4,20.5,6.5,53.0,25.0,2.2,4.5,南東,12.4
1988,4,26,1020.9,0.0,16.0,22.6,8.0,49.0,28.0,2.0,3.8,南南東,11.9
1988,4,27,1019.5,0.5,15.7,20.3,13.2,69.0,41.0,1.7,3.5,南,0.0
1988,4,28,1016.1,3.5,16.8,21.9,11.5,77.0,50.0,1.6,3.7,南東,2.8
1988,4,29,1003.6,34.0,17.3,19.7,15.3,94.0,87.0,1.3,3.2,東,0.0
1988,4,30,1007.0,0.0,18.9,24.5,12.9,70.0,42.0,2.0,4.2,南南東,10.3
1988,5,1,1010.7,0.0,19.7,25.7,14.1,72.0,49.0,1.8,3.2,南南東,6.5
1988,5,2,1012.8,0.0,21.5,28.1,16.5,64.0,37.0,2.2,3.9,南,9.9
1988,5,3,1012.7,26.0,17.0,23.4,13.7,75.0,27.0,1.8,3.9,西北西,3.3
1988,5,4,1003.6,60.0,17.7,19.9,16.1,95.0,88.0,1.3,4.4,西北西,0.0
1988,5,5,1006.2,0.0,18.5,24.2,13.0,75.0,38.0,1.8,5.3,南東,11.8
